,address,lat,lng
446,30 Mount Sophia,41.114810000000034,-75.30128999999994
447,5 Cuscaden Walk,50.44572000000005,6.102460000000065
448,33 Keppel Bay View,,
449,26 Choa Chu Kang Street 64,,
450,55 Siglap Road,,
451,26 Sea Avenue,,
452,11 Bedok South Avenue 3,,
453,26 Bedok North Drive,,
454,53 Jurong East Avenue 1,1.3440530520603318,103.73336006129784
455,11B Nassim Road,,
456,31 Tan Kim Cheng Road,1.321039866339902,103.8117342087495
457,551 East Coast Road,1.3046600000000694,103.90420000000006
458,68 Stevens Road,37.35031094079943,-101.06799355364694
459,45 Amber Road,26.951320000000067,75.84682000000004
460,38 Dover Rise,51.15461829674543,1.3843897475154827
461,57 Pasir Ris Drive 1,1.3736291841481005,103.9414596669103
462,7 Serangoon North View,39.29541000000006,-80.35137999999995
463,20 Lincoln Road,52.58834000000007,-0.24678999999997586
464,255 Arcadia Road,37.75739016182495,-94.64013975501877
465,33 Simei Street 4,1.3418678047001196,103.95609900039483
466,2 Cactus Road,54.176420000000064,45.18661000000003
467,11B Mount Sinai Lane,1.3154843828247351,103.78452286300461
468,1 Keppel Bay Drive,48.859370015030436,13.401140018087403
469,127 Lorong L Telok Kurau,1.0666700000000446,102.25000000000006
470,99 Sophia Road,-32.88238999999993,-68.84392999999994
471,1 Balmoral Crescent,1.3158159290048417,103.8339667878272
472,22 Lorong Puntong,1.3605767587947497,103.83131793878567
473,1 Duchess Road,,
474,139 Tyrwhitt Road,1.3115820620728584,103.8599444012437
475,12 Devonshire Road,,
476,10 Lorong Limau,4.826100044802807,100.69876007768269
477,36 Ah Hood Road,1.3284728123473286,103.84835859939847
478,75 Yishun Avenue 11,1.4244784188570776,103.84796213537828
479,6 Tanjong Rhu Road,1.298322352253976,103.88450103061484
480,90 Robertson Quay,1.2908341275951045,103.8372803217905
481,5 Shenton Way,41.29335692514571,-73.0691898457389
482,8 Paterson Hill,59.293690000000026,-99.65684999999996
483,4 Meyappa Chettiar Road,1.3309250392283942,103.8676230480909
484,5 Mount Emily Road,46.62163975821103,-111.96258136912091
485,122 Race Course Road,31.65202000000005,74.88089000000008
486,162 Haig Road,1.3063400000000343,103.89877000000007
487,533 Bedok Reservoir Road,1.342610000000036,103.92539000000005
488,93 Pasir Ris Grove,1.3709201949513101,103.94389821400114
489,4 Kitchener Link,14.567170000000033,121.03331000000003
490,191 Meyer Road,,
491,9 Tan Quee Lan Street,,
492,20 Craig Road,,
493,16 Jalan Novena Barat,,
494,4B Liang Seah Street,1.2974400000000514,103.85642000000007
495,3 Fraser Street,53.409980000000076,-2.9765199999999368
496,160 Haig Road,,
497,3A Ontario Avenue,42.890250034579196,-78.93063491160545
498,1177 Serangoon Road,,
499,61 Lorong Sarhad,1.280368860475889,103.78899226141579
500,23 Hillview Avenue,12.967800000000068,80.10269000000005
501,331 River Valley Road,51.14365423833564,1.276944811286641
502,132 Tanjong Rhu Road,1.2975516362569977,103.87060199113125
503,1 Zion Close,,
504,32 Choa Chu Kang Street 64,1.398082883748259,103.751312421519
505,100 Jervois Road,-35.257649999999956,139.45162000000005
506,21 Leonie Hill,51.36938760262401,1.1140542092929855
507,70 Saint Patrick's Road,,
508,13 Cove Drive,,
509,83 Yishun Street 81,,
510,4 Sinaran Drive,1.3192963885698958,103.84548385806636
511,8 Farrer Road,43.657423552320225,-97.78042993655933
512,31 Simei Rise,1.349837990174919,103.96140046602181
513,130 Serangoon Avenue 3,1.3525200000000268,103.87036000000006
514,1 Opal Crescent,1.327512455791009,103.86729189374825
515,118 Killiney Road,1.2979700000000207,103.83841000000007
516,17 Fernvale Lane,44.108926099497545,-123.1340644891227
517,109 Petir Road,,
518,47B Edgefield Plains,1.401133435499446,103.90807261872482
519,81 West Coast Crescent,1.298083048918329,103.76431442972472
520,1 Sin Ming Walk,1.3647702474669394,103.83211144162736
521,22 Bayshore Road,40.73536000000007,-73.28455999999994
522,78 Tanah Merah Kechil Avenue,1.3280525856316387,103.94689809714765
523,3 Paya Lebar Crescent,34.232973200234234,-118.25740908167037
524,9 Still Road,36.83600700000005,-76.30119399999995
525,33 Mackenzie Road,1.304770000000076,103.84953000000007
526,9 Sophia Road,-32.88238999999993,-68.84392999999994
527,15 Mount Emily Road,46.62163975821103,-111.96258136912091
528,22 Canberra Drive,1.4451860706598507,103.82598589511878
529,16 Stirling Road,56.06626000000006,-4.4509499999999775
530,402 Orchard Road,14.583750000000066,121.05648000000008
531,335 East Coast Road,1.3046600000000694,103.90420000000006
532,3 Amber Gardens,22.26457010000007,114.18844230000002
533,18 Evelyn Road,38.938420000000065,-81.34428999999994
534,136 Tanjong Rhu Road,1.2980837613800986,103.87103131221187
535,50 Tanah Merah Kechil Avenue,1.3297420839451917,103.94567039978955
536,369 Holland Road,52.78782000000007,-0.14715999999992846
537,7 West Coast Walk,12.968920000000026,80.25759000000005
538,16 Bedok North Drive,1.324987784645046,103.92861238863719
539,1 Kim Tian Road,1.2840138987098015,103.82975664168117
540,139 Pasir Ris Grove,1.3685736811573435,103.94557115805594
541,26 Jalan Lempeng,,
542,201 Tanjong Rhu Road,,
543,1 Lorong 41 Geylang,,
544,13 Lorong 41 Geylang,,
545,29 Lorong 41 Geylang,,
546,28 Alexandra View,31.230680000000064,29.94781000000006
547,3 Bideford Road,,
548,1 Simei Street 3,,
549,55 Cairnhill Road,57.435253440000054,-2.7583398269999293
550,50 Lorong 40 Geylang,1.3121920131669356,103.88946470985627
551,11 Kee Seng Street,1.2749381415894874,103.84217929273944
552,2 Meyappa Chettiar Road,1.3309250392283942,103.8676230480909
553,175B Bencoolen Street,1.300047342628928,103.85130184964511
554,549 East Coast Road,1.3046600000000694,103.90420000000006
555,11 Orchard Turn,1.303026988777816,103.8330485503343
556,1A Surrey Road,49.00474780556173,-122.74177433300612
557,33 Tan Kim Cheng Road,1.3209051272463483,103.81162859676948
558,80 Lorong M Telok Kurau,,
559,32 Lorong Mydin,,
560,1 North Bridge Road,53.52906000000007,-1.1450899999999251
561,1 Youngberg Terrace,1.3393558754303285,103.86979389184609
562,28 Race Course Lane,1.3097000000000207,103.85299000000003
563,23A Pasir Panjang Close,1.2919672284913244,103.77213393336858
564,66 Flora Drive,,
565,24 Bukit Batok Street 52,1.355158528944088,103.7524049187789
566,2 Geylang East Avenue 2,1.3170311373272057,103.89049962344137
567,1 Dundee Road,42.5784890733505,-91.54667500985849
568,70 Elias Road,,
569,780 Upper Serangoon Road,,
570,83 Clemenceau Avenue,,
571,75 Jalan Loyang Besar,3.709600000000023,98.68590000000006
572,9 Jalan Membina,1.2844940141236805,103.82779904819455
573,8 Minbu Road,,
574,10 Alexandra View,-45.25953292667288,169.38250871772692
575,112 Holland Road,52.78782000000007,-0.14715999999992846
576,10 Jurong Lake Link,1.3419400000000223,103.72639000000004
577,71 Oxley Rise,,
578,29A Toh Tuck Road,,
579,63 Bishan Street 21,1.3494764367814582,103.8470381143722
580,43 Hume Avenue,53.48028794734403,-2.250747400558122
581,302 Beach Road,,
582,Chinatown / Tanjong Pagar (D2),1.2788900000000467,103.84539000000007
583,31 Lorong Chuan,,
584,1 Devonshire Road,26.671737000000064,-80.05891499999996
585,467 River Valley Road,51.14365423833564,1.276944811286641
586,937 Bukit Timah Road,5.4500000000000455,100.26667000000003
587,71 Punggol Central,1.410030000000063,103.90594000000004
588,499 Yio Chu Kang Road,1.3879700000000526,103.86879000000005
589,12 Keppel Bay Drive,48.86013000219134,13.399370011593845
590,18 Spottiswoode Park Road,1.2755283113920797,103.83744200870274
591,30 Shelford Road,52.974000000000046,-1.0166599999999448
592,113 West Coast Crescent,29.477869870346268,-81.56542318560034
593,68 Jalan Jurong Kechil,1.3405484945236452,103.77364902001511
594,8 Alexandra View,-45.25953292667288,169.38250871772692
595,21 Claymore Road,1.3079748681317938,103.83032543763068
596,28 Yan Kit Road,1.2744400000000269,103.84147000000007
597,27 Kampong Eunos,1.3208300000000577,103.91778000000005
598,3 Balmoral Road,53.387860000000046,-2.3431399999999485
599,201 Pearl's Hill Terrace,1.2834100000000603,103.84148000000005
600,33 Fort Road,6.932161012191273,79.84677914125473
601,35 Simei Street 3,53.79735000000005,-1.7584599999999568
602,1 Saint Michael'S Road,53.37751000000003,-2.948789999999974
603,14 Balmoral Park,44.23821000000004,-76.60441999999995
604,1 Khiang Guan Avenue,1.3171086280220692,103.84274305954705
605,18 Nassim Hill,1.30653997012719,103.8228609337578
606,36 Chay Yan Street,,
607,31B West Coast Park,-33.01593996724856,18.99386074970686
608,180 Depot Road,51.616250000000036,-3.7577499999999304
609,35 Jurong East Avenue 1,1.3437774550839237,103.73400798241329
610,89 Joo Chiat Place,-3.377149999999972,29.37176000000005
611,38 Shanghai Road,,
612,88 Jellicoe Road,,
613,11 Lorong 41 Geylang,1.3155559642778485,103.89126053261162
614,3 Robin Drive,-28.071580882445865,153.42043715588662
615,83 Rosewood Drive,,
616,62 Trevose Crescent,,
617,50 Newton Road,,
618,90 Jellicoe Road,,
619,212 Loyang Avenue,1.3669064367967252,103.97069884649045
620,10 Lorong 31 Geylang,,
621,10 Tampines Street 73,,
622,494 Upper East Coast Road,,
623,75 Sinaran Drive,,
624,2 Jalan Merlimau,,
625,2 Gateway Drive,,
626,166 Everitt Road,47.91974504847067,-122.21396990689169
627,188 Race Course Road,31.65202000000005,74.88089000000008
628,473 River Valley Road,51.14365423833564,1.276944811286641
629,343 Guillemard Road,,
630,37 Yishun Central 1,1.4283068950419846,103.83682443007677
631,13 Kovan Road,,
632,29A Hillview Avenue,12.967800000000068,80.10269000000005
633,80 Upper Serangoon View,1.375781573064529,103.90419615614422
634,366 Upper East Coast Road,1.3128300000000195,103.92608000000007
635,7 Geylang East Avenue 1,1.3172149943733586,103.88466892013543
636,128 Koon Seng Road,-7.229399999999941,107.78210000000007
637,201 Ocean Drive,-29.589759999999956,31.14709000000005
638,83 Devonshire Road,42.17212960453431,-87.97651083216469
639,19 Mount Sophia,41.114810000000034,-75.30128999999994
640,56 Eng Hoon Street,,
641,55 Jalan Bunga Rampai,1.339257935175682,103.88278435815678
642,3 Pine Grove,40.559565045665735,-76.38316993433199
643,Eunos / Geylang / Paya Lebar (D14),53.29810648800003,-6.257770464999965
644,44 Keppel Bay Drive,49.3552700194322,11.276929970493967
645,72 Holland Road,52.78782000000007,-0.14715999999992846
646,5A Woodlands Road,53.72807000000006,-1.6446899999999687
647,11 Fernvale Close,,
648,1 Essex Road,,
649,2 Pasir Ris Link,1.377279880166654,103.96099813466935
650,1 Pheng Geck Avenue,1.3299511705199052,103.86917606176303
651,60 Flora Drive,47.96251005810913,-99.2972298784694
652,66 Havelock Road,,
653,103 West Coast Vale,,
654,7 Tong Watt Road,,
655,20 Oxford Road,53.47399000000007,-2.241739999999936
656,11 King Albert Park,1.3344400000000292,103.77972000000005
657,11 Sophia Road,-32.88238999999993,-68.84392999999994
658,37 Amber Road,26.951320000000067,75.84682000000004
659,9 Wilkie Terrace,55.18567000000007,-1.5096899999999778
660,2 Taman Serasi,,
661,296 Beach Road,11.923890000000029,79.83346000000006
662,11 Nassim Road,,
663,115 Pasir Ris Grove,1.36972154088771,103.94497394745468
664,17 Evelyn Road,38.938420000000065,-81.34428999999994
665,Clementi Park / Upper Bukit Timah (D21),,
666,833 Mountbatten Road,47.716810000000066,-83.04977999999994
667,65A Cavenagh Road,-12.462989999999934,130.84419000000003
668,5 River Valley Close,51.14365423833564,1.276944811286641
669,124 Tanjong Rhu Road,1.2974307692132072,103.87422238656984
670,1 Woodlands Drive 72,51.47392001537324,-0.34955000521128454
671,26 Newton Road,52.54562000000004,-1.9341199999999503
672,66 Telok Blangah Road,1.266185884022235,103.82274467676075
673,11 Tong Watt Road,,
674,6 Eu Tong Sen Street,,
675,8 Nassim Hill,1.3058000000000334,103.82360000000006
676,4A Wolskel Road,1.3469791861962253,103.86965436765661
677,13 Fernvale Lane,44.10892632125806,-123.13401090880022
678,732 Upper Changi Road East,1.3461413194174554,103.96341338006937
679,295 Bedok South Avenue 3,1.322263917570126,103.94468083230066
680,9 Sengkang East Avenue,1.3805919892064225,103.90255095618897
681,59 Meyer Road,,
682,33 Simei Street 3,,
683,42 Kovan Rise,1.3626757130784313,103.88543343352404
684,41 Jurong East Avenue 1,1.3425268751301473,103.73453579085623
685,241 Pasir Panjang Road,0.8443000000000325,108.88043000000005
686,10 Whampoa East,1.321471576262951,103.86436283768359
687,223 Upper Paya Lebar Road,,
688,41 Newton Road,,
689,712 Upper Changi Road East,,
690,84D Lorong M Telok Kurau,,
691,1006 Upper Serangoon Road,,
692,19 Toh Tuck Road,,
693,23 Mount Sophia,,
694,15 Jalan Rajawali,,
695,93 Prince Charles Crescent,,
696,21 Fernvale Close,,
697,90 Holland Road,,
698,1 Kovan Road,35.35064539000007,136.85378126000012
699,213 Bedok South Avenue 3,1.3238638971577643,103.9453358780338
700,60 Lakeside Drive,,
701,Macpherson / Potong Pasir (D13),,
702,12 Eu Tong Sen Street,47.82591388635655,16.57186173232366
703,19 Jalan Jintan,31.216660000000047,107.31522000000007
704,152 Prince Charles Crescent,1.2919974519368225,103.81788065834803
705,31 Tomlinson Road,-67.24999999999994,51.18333000000007
706,510 East Coast Road,,
707,115 Tampines Road,,
708,3 Lorong 5 Toa Payoh,,
709,82 Punggol Central,1.410030000000063,103.90594000000004
710,16 Shan Road,51.72503000000006,-2.5306999999999675
711,21 Angullia Park,,
712,23 Tampines Avenue 8,1.3499587314901618,103.92867298979718
713,240 Lorong Chuan,4.494150000000047,101.01013000000006
714,12 Stirling Road,,
715,2 Leedon Road,52.23730000000006,-0.931199999999933
716,354 Alexandra Road,51.20420000000007,-3.4750699999999597
717,49 Hindhede Walk,1.3481968554426942,103.77148883592872
718,38A Jervois Road,,
719,17 Fernhill Crescent,51.16283578749531,-0.16423572234636497
720,21 Pasir Ris Grove,,
721,12 Lorong Limau,,
722,158 Mariam Way,,
723,48 Marine Parade Road,1.3066755428158583,103.9146982774336
724,50 Choa Chu Kang North 7,,
725,11 Mount Sophia,,
726,8 Ridgewood Close,,
727,81 Cavenagh Road,-12.462989999999934,130.84419000000003
728,2 Sinaran Drive,,
729,46A Toh Tuck Road,,
730,7500A Beach Road,11.923890000000029,79.83346000000006
731,121 Joo Chiat Place,-3.377149999999972,29.37176000000005
732,308 River Valley Road,,
733,101 Prince Charles Crescent,,
734,43 Bright Hill Drive,,
735,5A Kovan Road,,
736,11 Lincoln Road,52.58834000000007,-0.24678999999997586
737,61 Bright Hill Drive,1.3595684996617763,103.83281109101733
738,6 Hullet Road,,
739,18 Bedok Rise,,
740,51 Tampines Central 7,1.3504800000000614,103.93626000000006
741,9A Yuan Ching Road,,
742,140 Upper Bukit Timah Road,,
743,66 Chestnut Avenue,,
744,130 Cantonment Road,1.2758957740272905,103.84058522239354
745,221 Pasir Panjang Road,,
746,3 Bishan Street 15,,
747,9 Bishan Street 15,25.108120000000042,121.84340000000009
748,114 Kim Seng Road,1.2939415924688547,103.83309104658343
749,17 Jalan Masjid,-7.189239999999927,109.06982000000005
750,10 Jelebu Road,1.3784292067300612,103.76342712145458
751,5000C Marine Parade Road,1.308507412350039,103.93044224191942
752,113 Joo Chiat Place,-3.377149999999972,29.37176000000005
753,230 Commonwealth Avenue,-35.29442999999998,149.12680000000012
754,45 Toh Tuck Road,,
755,16 Balmoral Road,53.387860000000046,-2.3431399999999485
756,13 Tanjong Katong Road,,
757,39 Lorong 32 Geylang,,
758,3 Rodyk Street,1.2903679261404903,103.83801558233705
759,1 Ford Avenue,37.761125046649795,-100.00428319016666
760,78 Farrer Road,,
761,18 Leonie Hill Road,1.2981244555200107,103.83406644865596
762,12 Flora Road,38.67872431940144,-88.50537987877199
763,2 Shanghai Road,40.768317000000025,-73.95841999999993
764,340 Geylang Road,1.3100800000000277,103.87110000000007
765,10 Draycott Park,,
766,204 Depot Road,,
767,6 Mount Sophia,,
768,216 Joo Chiat Road,1.3108000000000288,103.90138000000007
769,80 Dakota Crescent,1.3063500000000658,103.88428000000005
770,9 Serangoon North View,39.29541000000006,-80.35137999999995
771,100 Wishart Road,1.2703502649768978,103.81396731539348
772,31 Tanglin Road,3.7147600000000693,101.74417000000005
773,2 Hillview Rise,39.448909618900935,-90.53434541457703
774,17 Cairnhill Circle,57.435253440000054,-2.7583398269999293
775,37 Orange Grove Road,41.33582728572294,-73.9797320932046
776,12 Bedok Reservoir View,1.337400922243205,103.93469857235192
777,38 Trevose Crescent,1.3221808529096535,103.82355076438915
778,370A Alexandra Road,,
779,802 Thomson Road,,
780,261 Bukit Timah Road,,
781,16 Anderson Road,,
782,12 Leedon Heights,,
783,26 Paterson Road,,
784,18 Anderson Road,,
785,7 Bedok South Avenue 3,,
786,101 Upper Cross Street,52.341495122000026,1.202671442000053
787,12 Sims Drive,60.30940000000004,5.322120000000041
788,9 Geylang East Avenue 1,1.3172278186852253,103.8850159309269
789,8 Saint Martin's Drive,51.26834744048902,1.0910477084931969
790,33 Cairnhill Circle,57.435253440000054,-2.7583398269999293
791,31 Nathan Road,22.312425183834932,114.17049745942177
792,8 Saint Thomas Walk,1.2963600000000497,103.83617000000004
793,27 Fernvale Road,-32.04577997887776,115.92427010458164
794,331 New Bridge Road,51.54260000000005,-3.3730999999999653
795,7 Bishan Street 15,25.108120000000042,121.84340000000009
796,813 Upper Serangoon Road,,
797,626 Upper Thomson Road,1.3502500000000737,103.83577000000008
798,27 Claymore Road,1.30927972090862,103.83152321159446
799,50 Ewe Boon Road,1.3173566066275129,103.82915163590997
800,Balestier / Toa Payoh (D12),1.3186725041420257,103.85471363666701
801,206 Upper East Coast Road,1.3128300000000195,103.92608000000007
802,987 Bukit Timah Road,5.4500000000000455,100.26667000000003
803,3 Rhu Cross,41.238560000000064,-111.95826999999997
804,5 Rodyk Street,,
805,345 Pasir Panjang Road,0.8443000000000325,108.88043000000005
806,105 Prince Charles Crescent,1.2928192137241439,103.81929317667118
807,126 Koon Seng Road,-7.229399999999941,107.78210000000007
808,8 Cairnhill Circle,57.435253440000054,-2.7583398269999293
809,208 Depot Road,,
810,5000J Marine Parade Road,,
811,700 Lorong 1 Toa Payoh,,
812,16A West Coast Road,,
813,6 Simon Lane,,
814,1 Jervois Close,,
815,Bedok / Upper East Coast (D16),,
816,12 Nassim Road,29.319359671214904,47.67296665858792
817,11 Keng Cheow Street,1.2882452091613033,103.84392490789475
818,28 Jalan Lempeng,1.3182137400462324,103.76190262090506
819,12B Hougang Street 11,47.409560000000056,40.03931000000006
820,27 Miltonia Close,-34.77929999999998,-58.38063999999997
821,15 Tanjong Katong Road,1.3000000000000682,103.90000000000003
822,451 Upper East Coast Road,1.3128300000000195,103.92608000000007
823,10 Cactus Drive,41.443212000000074,-90.57171399999999
824,1 Serangoon Avenue 2,1.3538900000000353,103.86761000000007
825,1 Mcnally Street,1.3028250268207984,103.85160030045154
826,150 Thomson Road,22.277480000000025,114.17496000000006
827,900 Dunearn Road,,
828,122 Owen Road,,
829,1 Amber Gardens,22.26457010000007,114.18844230000002
830,2 Suffolk Walk,40.98215581583553,-72.63115298024921
831,97 Jalan Sendudok,1.4428170171765657,103.82473764187876
832,13 Suffolk Road,40.853367722786736,-72.44441292775011
833,16 Pasir Ris Link,1.3786034664970828,103.96165846100155
834,1 Bishan Street 15,22.853830000000073,120.26102000000003
835,31 Kim Keat Lane,,
836,38 Lorong Marzuki,,
837,2 Indus Road,34.61083000000008,72.77889000000005
838,13 Keppel Bay Drive,48.85968999418415,13.39894999442572
839,72 Punggol Walk,1.4046977140962582,103.89989892202425
840,78 Stevens Road,37.35031094079943,-101.06799355364694
841,32 Nassim Hill,1.309374226866936,103.81975267260322
842,118 Lorong H Telok Kurau,1.0666700000000446,102.25000000000006
843,30 Dover Rise,51.15461829674543,1.3843897475154827
844,10 Mount Sophia,41.114810000000034,-75.30128999999994
845,95 Rosewood Drive,31.289840000000027,75.54289000000006
846,5 Draycott Drive,,
847,31 Bishan Street 11,,
848,70 Cashew Road,35.06222800000006,-85.30772199999996
849,33 Pheng Geck Avenue,1.3308676478131076,103.8694623037565
850,339 Pasir Panjang Road,,
851,8 Lorong 7 Geylang,,
852,96 Lorong H Telok Kurau,,
853,283 Ocean Drive,,
854,4 Cairnhill Rise,,
855,88 Punggol Central,,
856,62 Somme Road,,
857,142 Hillview Avenue,12.967800000000068,80.10269000000005
858,35 Tampines Street 34,1.3556730939800303,103.95894096417305
859,34 Jalan Novena,1.3258520845909914,103.86495351040037
860,5 Robin Drive,51.22366497363451,-101.35557529685896
861,9 Oxley Garden,1.2978200000000584,103.84271000000007
862,20 Simei Street 1,53.79735000000005,-1.7584599999999568
863,11 Jervois Close,1.2927346709797234,103.82435918868744
864,11 Fernvale Lane,44.10892643213832,-123.13398411863898
865,91 Kellock Road,1.2938786862855238,103.83020742043396
866,95 Grange Road,43.56711000000007,-80.22628999999995
867,1 Foo Kim Lin Road,1.328950203642691,103.9066755231035
868,93 Kovan Road,,
869,30 Bayshore Road,40.73536000000007,-73.28455999999994
870,68 Wilkie Road,37.885410000000036,-79.15974999999997
871,6 Claymore Hill,1.3068082748478247,103.83162211805194
872,42 Dakota Crescent,,
873,201 Jalan Pelikat,1.355510526967933,103.88858871715541
874,147 Pasir Ris Grove,1.3691126375315292,103.94514225607048
875,6 Draycott Park,-31.872729999999933,115.77514000000008
876,11 Arnasalam Chetty Road,1.2919042451735123,103.83891353562422
877,31 Boon Teck Road,1.3274069695395383,103.84993674412834
878,71 Holland Road,52.78782000000007,-0.14715999999992846
879,9 Leonie Hill,55.95476228500007,-3.3301860179999494
880,346D Pasir Panjang Road,0.8443000000000325,108.88043000000005
881,2B Simon Lane,41.75098585539336,-81.19889118204084
882,38 Lorong 25A Geylang,1.315520000000049,103.88311000000004
883,40 Keppel Bay Drive,49.355069985312895,11.276880014351036
884,15 Leonie Hill Road,1.2982906686599733,103.83337762385298
885,202 Upper East Coast Road,1.3128300000000195,103.92608000000007
886,23 Keppel Bay View,,
887,21 Fernvale Road,-27.454569999999933,152.6510300000001
888,18 Buckley Road,42.31683000000004,-87.90578999999997
889,371 Holland Road,52.78782000000007,-0.14715999999992846
890,12 Cairnhill Rise,1.3085129444061323,103.83868211127754
891,25 Amber Road,,
892,27 Holland Hill,,
893,7 Holland Hill,,
894,21 Lorong Lew Lian,,
895,33 Orange Grove Road,,
896,35 Pasir Ris Drive 3,,
897,1 Jalan Dusun,,
898,3 West Coast Walk,12.968920000000026,80.25759000000005
899,380 Changi Road,,
900,103 Prince Charles Crescent,1.2927547149792105,103.81985593765035
901,590 Yishun Ring Road,,
902,568 Macpherson Road,-82.48332999999997,155.83333000000005
903,21 Elias Road,,
904,147 Killiney Road,-37.81171999999998,144.96972000000005
905,34 Lorong Mydin,1.3191300000000297,103.91174000000007
906,17 Ewe Boon Road,1.3162781909649652,103.83103194824935
907,6 Ah Hood Road,1.32724243278021,103.84513341069459
908,Alexandra / Commonwealth (D3),38.831687304142605,-77.05931822801254
909,35 Tan Kim Cheng Road,1.3207728189047288,103.81151024429664
910,5 Lorong 39 Geylang,1.315541086399719,103.89045830065874
911,21 Jalan Raja Udang,1.3281265140176401,103.84235187612586
912,37 Jurong East Avenue 1,1.3435380679292308,103.73464953328232
913,9 Sengkang Square,1.391350622936784,103.89599672700092
914,60 Robertson Quay,1.2900833186181586,103.83919919088447
915,28 Lorong Mydin,1.3191300000000297,103.91174000000007
916,218 Westwood Avenue,51.088618724489606,-1.8496291537349352
917,8 Adis Road,,
918,18 Holland Hill,31.964557419612348,-97.37847866636545
919,16 Simei Street 1,53.79735000000005,-1.7584599999999568
920,1 Hullet Road,1.3031500000000733,103.83902000000006
